bucket,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,20000,30000,40000,60000,80000,100000,130000,170000,220000,280000,350000,430000,520000,658032
0,0.15144455822530994,0.19216196482178843,0.2201774258297829,0.19686308553811002,0.20687683293389417,0.2268722409695688,0.1671335596366504,0.18243888233520955,0.17020824553905328,0.22109481752318524,0.19825190893448283,0.17371832178131957,0.16838383472520918,0.2357102512784935,0.170740053746079,0.1909032036171205,0.21023204899807207,0.19892999047081386,0.16126769395245596,0.1780221954666269,0.1764131472577471,0.1567617992393105,0.14776978685258702,0.16836740085549268,0.16024585159986202
1,0.10933720644256419,0.2288141976863678,0.1834951295812173,0.2035183932795931,0.21204977176557,0.18627519936955447,0.18707762405354436,0.18587249834871386,0.15190201282554366,0.1906936682444353,0.19309708317422924,0.1724006482577346,0.1476160080140041,0.19651560710287008,0.13485140568116682,0.20101302588070644,0.17220474707332872,0.1655485486192677,0.14911083325729338,0.15182249470944612,0.15191927548744436,0.14543462109194552,0.16553181413359846,0.16922687355747273,0.1438472117353974
2,0.10010434110765469,0.1772361568455381,0.21373396474081147,0.20141153084967428,0.201400992782941,0.20031301057152226,0.17952791492271278,0.18376056942192295,0.15489303042707356,0.21475725361976025,0.20399754011793242,0.16373724963340125,0.1541755172522905,0.20055934044734328,0.10735991321110208,0.1516722036958212,0.11768923769308667,0.12983529545849276,0.14182415744241095,0.11896701830544765,0.12879947254494384,0.087385121529227,0.12569963029789674,0.0870755136556195,0.10609095496269985
3-4,0.13782891578591414,0.22466270119476917,0.21374969902110388,0.238730933518375,0.23505562503232802,0.22029208187641794,0.18763894596295433,0.1749911077311692,0.19504770514044284,0.22307015157946028,0.20289667311726953,0.14535260590356783,0.13964361782455884,0.18490630856675888,0.12179205678213237,0.15446357195788085,0.12689988968328172,0.12194135503917261,0.14217226989363443,0.11692342569317477,0.10757316647723633,0.09155199978514578,0.09190742320934694,0.09558859926366975,0.053321904467407644
5-7,0.11227114872615346,0.24301590812385357,0.19187665302334495,0.21569006047639183,0.21086559174231467,0.18417322510335704,0.19433654203192346,0.14917459790220508,0.18768835461384797,0.20820546370972232,0.19275079560831698,0.12521343563783124,0.11603882813064628,0.16829554369403668,0.09326699120978466,0.10544340084202128,0.07465062007942669,0.09172555794227732,0.08518547414742716,0.07393372811474325,0.05470443247498574,0.08911163488806656,0.06479726457850749,0.06303335739198246,0.011674209215740528
8-13,0.10582302460080176,0.1868027814843606,0.16969529200096614,0.15487801575178628,0.1413265148867313,0.13265216701568405,0.12370176339682692,0.10254131616827755,0.09424791971806801,0.10094832477137922,0.0790001618386117,0.08065998548212988,0.03620659992397146,0.05007736619281011,0.07167337843791588,0.07319756721000659,0.01081281243108606,0.017109004059221278,0.04826859144329004,0.012662268157416723,0.016069008509242977,0.02894047355085977,-0.01519539036060763,-0.05983436479062726,-0.04013633429703084
14-25,0.13612490011183973,0.19454289190509794,0.12405029921205807,0.09472068579985227,0.15323470954628327,0.10156379045769331,0.08887059532906555,0.029993735493161533,0.06284096610873008,0.06018318638771941,0.07164714582639614,0.048722260854268784,0.06838275045307424,0.06153870825552665,0.004914663200128677,0.013311866266469519,-0.029060681088144247,0.03255988674884103,0.029861568796136884,-0.03413190025582524,-0.04012871977434118,0.002817205133857137,-0.0029299470084093726,-0.05602292789578922,-0.04731175263481202
26-60,0.12875275155331933,0.17666638372898447,0.15276365343942483,0.14002540264670865,0.11847386567133805,0.09973355181600108,0.09553443099122738,0.08553558858940513,0.06691852680223032,0.07646942487519925,0.07470769917444942,0.023343698815130154,0.024129803961314644,0.019590233491169395,-0.038891861720600884,0.009435245968819228,-0.007492237978188543,0.011785222665390671,-0.008828399004581655,-0.03204333089860528,-0.00536786592282823,-0.03207271125000011,-0.00033931921348856475,-0.03788946048181835,-0.07458984997934848
61-200,0.1541819339301444,0.1452649139494016,0.12492674455154329,0.04071378791818525,0.051898258637327166,0.009350196094910168,0.02423318142700298,0.03968508429193246,-0.015236877434299745,-0.0014783893677143278,0.026331540092196293,-0.05261678324257746,-0.056783775147250304,-0.05447259224056972,-0.11522975079318187,-0.04714367909992245,-0.08909141658053854,-0.09068170355808336,-0.047876745402198495,-0.1339882181937715,-0.11409238094930502,-0.1233008822371674,-0.10695136534988609,-0.14454546848926042,-0.13025043300813277
200+,0.15621556128662206,-0.007581073732794985,-0.01252809622437212,-0.029735674725390848,-0.03437753894838702,-0.08982938737398483,-0.08439247100562774,-0.0521638194308085,-0.08784259148709483,-0.07858127998971232,-0.10276666052161731,-0.0841761300484799,-0.0774460856425151,-0.08955491794033443,-0.11258524551017213,-0.07546487018387193,-0.08838954620086181,-0.0815938186866425,-0.08304630930348311,-0.04626145205325205,-0.08101105173991663,-0.05139186007625918,-0.04472371780190787,-0.07742010302934021,-0.0867453742131854
